client_id,path,sentence,up_votes,down_votes,age,gender,accent,label
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547434.mp3,They raised their glasses in the old bar.,2,0,fifties,male,england,2
8d9f2fdceb751188db1c6a85d1379ae3fb1e3ccdb56570f6a87045a45dfa756d9546f19d58c81e2cbf569ad7efebbcb5ce64d5c25b637b1fa65a52a8d6aac528,common_voice_en_19174692.mp3,The Yavapai reservation is approximately in central Yavapai County in west-central Arizona.,2,0,fifties,male,canada,2
1704adb4392245574381dd7066bcb6bb1465a55d3c9299494e67b4618af68eae863c3612a522d2a4a9cfe99c480ee538036d0dfc31c912182f0eb5f6d686417b,common_voice_en_100998.mp3,They had gone away to breakfast at Henderson's house.,3,0,fifties,male,england,2
a1573f20b82d1823b5a8db60e86c33cc97b7f9218ef77edbb9526d7bc1d4fbfacd6c436ea0e25b86a5cb79c59593ca09407b67e2256d712f76912fc86c8a76df,common_voice_en_607526.mp3,What's all this horseplay about?,3,0,fifties,female,,3
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18691927.mp3,Bus Routes,2,0,fifties,female,canada,3
535810f407b6c7dd1a8a967fd604a3dc88418ae5c9bfd71656c0d14e3247f1484e2c980ae764aedd659b61e1d1d462c00c430af253f87c1f47fe0e60bfd7b0d9,common_voice_en_138386.mp3,"No hope, no adventure, no old kings or destinies, no treasure, and no Pyramids.",2,0,fifties,male,,2
79ff648fc370b3bdd089c326cea56a647522a72abd28ce848027d1e9245ff5edf1974d272f052cfccb9310ee431d5ea134d16dd99973cd9fc85e0e3b80b75cca,common_voice_en_643183.mp3,As fast as I can!,2,0,fifties,female,england,3
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547449.mp3,The experiment turned into a disaster.,2,1,fifties,male,england,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547219.mp3,Critics say that this is only possible through subsidies.,2,0,fifties,male,england,2
aee69431a5e53ca6a98f83be2e44e62aa96bf28fbfdeb6258f345641cfbe61a982151549d299bad813760647674a2c89f07a616234b12e79ab585d8b00ace81f,common_voice_en_17291156.mp3,"The diver forced open the oyster, revealing a shimmering pearl.",2,1,fifties,female,us,3
1c673b0209f32b4203637065b31d919e1b6b74be2c814c3f8d730f7cc0f2b208661ff150ae009fae92be380cceadf8c8be6b6b53b9fffcbe1715c8badd7df646,common_voice_en_20145683.mp3,Batwoman fatally wounds Mannheim and survives.,2,0,fifties,male,us,2
377cf24cc8f5e1014b255170268ef9415cdf2224a4501bb208967d74ed5de0e7d243866f4d805836c184d272a105cdf947da4f31a9337e25b39f43697c923eb9,common_voice_en_17263065.mp3,"Unfortunately, the choice is permanent.",2,0,fifties,male,us,2
93f623893e747d2bf1b17ec02718584b88b0ba9999af7da816245d3c22aba41b89305930fab59e47f26e4872cf2569b7a86fd6dc9bf9a2ca7860b1a0982d1f6c,common_voice_en_695137.mp3,Our religion dictates our actions.,3,0,fifties,female,canada,3
8d9f2fdceb751188db1c6a85d1379ae3fb1e3ccdb56570f6a87045a45dfa756d9546f19d58c81e2cbf569ad7efebbcb5ce64d5c25b637b1fa65a52a8d6aac528,common_voice_en_19295437.mp3,"The children's names were Evaristo, Manuel Antonio, Ernesto, Dolores and Maria Benita.",2,0,fifties,male,canada,2
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18331691.mp3,"We got few vegetables and fruits, and became fish eaters.",2,1,fifties,male,,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_546984.mp3,She made no reply.,2,0,fifties,male,england,2
686cd3e8e4116ace20f8ff6b97f180d549f8ade44b0fa6e49469647b4897f96b543a7569db1b66a6afd505893963a04f7d2440009493cbc3d7d5718d79558010,common_voice_en_17284425.mp3,"Please, call me James.",2,0,fifties,male,england,2
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be,common_voice_en_172626.mp3,There was no respite to be had.,2,1,fifties,female,australia,3
fbb3f822eb962599fe2173025f572e5190c0fbc0be071d92d8b0a0f69b2fa3c46204b94c6fd8126d489fb4e7f04faa4fffc004bd8de7643688da33ceb70ca854,common_voice_en_18506322.mp3,The butchers and meat cutters refused to handle meat destined for unfair restaurants.,2,1,fifties,female,,3
3294186a191056dceac15367869e30435d2428704ee92694e87139d6c2090e49503bf232cf829635b962f708c228a16bdc1b0ff56c20656a76b6550cb6484d84,common_voice_en_18855339.mp3,For years it was known as Thistledew Camp.,2,0,fifties,male,england,2
7cbf197695734dc82496550a5fbeb46d23378a16671b190f0556f7fc8185ee4c28ab92565fbd17f913675a17b0fb3a5da8496a551780ed24266e7da98057333c,common_voice_en_19824911.mp3,"After serving in the Korean War, Conyers became active in the civil rights movement.",2,0,fifties,female,us,3
e4259ea1e111e698a5b3653a8185e172fbbf609a5b245164105da5eb3936037cc2b46f4904e1bf46b396d2869c53d1fd3f0120f29a1be03b188e53a5f750e5e7,common_voice_en_10297546.mp3,"She's still staying in the maternity ward, but she's feeling much better.",2,0,fifties,male,us,2
f42f7defd38fd10747afedffb91581c1901a7fdab87d9315ea5fe5d1be2c8a55ac33994bae59b5e9767b3fb0184ed5ea3f408d4bbc786f10ae8e51a91bc2abec,common_voice_en_18467730.mp3,Is that Pat Hanrahan's mug looking hungry and willing.,2,0,fifties,female,,3
243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,common_voice_en_530868.mp3,I am definitely open to the idea because I’ve always wanted to work as a small business owner.,2,1,fifties,female,australia,3
686cd3e8e4116ace20f8ff6b97f180d549f8ade44b0fa6e49469647b4897f96b543a7569db1b66a6afd505893963a04f7d2440009493cbc3d7d5718d79558010,common_voice_en_17284506.mp3,"He was bisexual, I think.",2,0,fifties,male,england,2
a81000dc25a191ede7e8d7e2b84666df4452ab0219795f4db4793a5aba735db954bd00da97335e3d651b06567ea2e8a475191489de36475ba0097e140b7e869b,common_voice_en_19700282.mp3,Freeway segments would be built around cities that needed to be bypassed.,3,1,fifties,female,us,3
02718e6068e2d4292ebb32deaefc1cb424d3bf323c8fbd29225d1265b58089ef26ad1e5295382ecd05c48a150ff399f46d10059e2491b98ceb5b08c498afb1eb,common_voice_en_668242.mp3,"Green, yellow and red bell peppers are the same.",2,1,fifties,male,england,2
21b31aaabed7bc69f6c9761d6127c2fd2c1ef7d25dd9a00c8f4c62e54a4a977839967b0dc91f4344679eb8732c03e682c1fdfa712e3f751a92f98854ae48bba9,common_voice_en_15733470.mp3,She was not there.,2,0,fifties,male,us,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28564.mp3,"To save fuel, the Ariane rocket has been launched not far from the equator.",2,0,fifties,female,indian,3
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547572.mp3,The sun burned mercilessly from the sky.,2,0,fifties,male,england,2
68caa2b2f7b2ea777891eca4f57aad18f43a3f21c5bef5e0020245bfc14bed7beefaa7d6456f4223b36a1ce61d83bd987750a4dd597feb546cbd4f572ab89950,common_voice_en_68784.mp3,"""Life attracts life,"" the alchemist answered.",2,1,fifties,male,australia,2
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18893996.mp3,Farnsworth also served as the treasurer of the Pennsylvania Libertarian Party.,2,0,fifties,male,newzealand,2
f054a5bef406ba6ef467667dfd7f441bedd45003b6f8d1050e0f16e12b8ebef4a93fc9328072682086c6e4c1ffa0baffbc6b85686623d778234e50273d4f692b,common_voice_en_19677642.mp3,The railroad named the new town after Judge Kittrell.,2,0,fifties,male,england,2
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18692048.mp3,"He finished second, losing to former ""Bachelorette"" winner Ryan Sutter.",2,0,fifties,female,canada,3
ae3ae1350286d96b1d5e70350d34bc642afe9e379037321b2d77911e43ce17a05975c53c81b1a60190604e686c19938224ee7a3b05d3b84f8c1a7af2c0b4bdb9,common_voice_en_19367925.mp3,"They also offer opportunities for professional networking, career and business development.",2,0,fifties,male,,2
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19087565.mp3,He has a diverse background in Coast Guard operations.,2,0,fifties,male,us,2
039bbf448b3754cbf0e39a4d9a3c03fa0734ac4efb4d8a2faafdea85c69d14cdacb2fa4a03e9b982f231e3d3ff591c851c5222ee1bc6ac6b844c728f9c467d6f,common_voice_en_483883.mp3,And will we do things!,2,0,fifties,male,wales,2
76fc8a0c555692e6c5410e2bb2714b47a9e1b2d67e9a9556cb3b412a0b070a51b995899a318314ebf72c5ee9911e33d0497dbe94e4b917dca42a4ea877cda96f,common_voice_en_19607145.mp3,"He rapidly changed chords, often with every beat, rather than every measure.",2,0,fifties,female,,3
ac5618f16ead15325e327995262b800c1b09f7ad47671d043659a05a2b26a67b05634c6fcb1b0d6a699a10246744aee46570eea8778e757720cf112a3097af1e,common_voice_en_19655249.mp3,A cholo might also stereotypically own a lowrider.,3,0,fifties,male,us,2
33fdaa56f23f43bb6e2362e5d720db9049749b6dafc2b4b48c59b0d143b124a2b27c475c15529cc1e5dd29b9b402210a39b07e5b328340a28c16f3a7964c1e7a,common_voice_en_17450789.mp3,"Vermicelli A trio, or musical piece for three voices or instruments.",2,0,fifties,female,us,3
e0fca432de43e2427d0c75145df3200f26eaec3cfb82248f11ce57a309011117b36deb2cdd273f2ee093c9d16c2f12fa1b5150c502f73f985bb160ad21db5bd3,common_voice_en_19634947.mp3,"Rezazadeh is a two-time Olympic champion, four-time World Weightlifting champion, and five-time Asian champion.",2,0,fifties,female,,3
2e1ed480d6ddb598e6b04de8edf38e7328f346d674abeffe3ab666b1d9b3847e9b43c3c741367f7796841ea4f20fc880defa72667490cfb017921641a4a1fb88,common_voice_en_17247572.mp3,"This part of the town was half residential, half industrial.",2,0,fifties,female,us,3
0f181b6e11f2bffbc3da90017030d9058846d743a9d2a174577bb2c36f7306cd32bd305f1791573aeca91a55b2e4b25f39ca1cae8f254f7422f1f0d3c34884db,common_voice_en_17245.mp3,"""Life attracts life,"" the alchemist answered.",6,0,fifties,male,us,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28704.mp3,We need to talk.,2,1,fifties,female,indian,3
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_548038.mp3,This text aims to include a diverse set of vocabulary.,2,0,fifties,male,england,2
ea4da92d37d9ac3a4b62c5b928eacc2e31fb0314adf5afe2c181a8d1b37d8d488b1fbed45372c259ce3ec7857574e62df3679f0d2ad846a7dc935a7db22e8220,common_voice_en_693396.mp3,I thought about the difficulties in translation that might arise.,2,0,fifties,female,england,3
aa790344eb7198e9b35ae09ae66c7a469508e9374c0a071c874d2cc4227eb295885464117fe2fcd47b901c47e3c487979b0d7230f84abe4a9357961b7fe2ac6f,common_voice_en_19848053.mp3,"He was also a strong supporter of University of California, San Diego programs.",2,0,fifties,male,canada,2
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be,common_voice_en_172495.mp3,The rocking motion was nauseating.,3,2,fifties,female,australia,3
535810f407b6c7dd1a8a967fd604a3dc88418ae5c9bfd71656c0d14e3247f1484e2c980ae764aedd659b61e1d1d462c00c430af253f87c1f47fe0e60bfd7b0d9,common_voice_en_138255.mp3,He watched the hawks as they drifted on the wind.,2,1,fifties,male,,2
9589554d8179c222ae4f6cc46af845e5da0a007dc685557b1c2148ae386a476e9a9a4cb12f5790a1efddb03509b905aff5c2fcf5b6a580ca26d98d626c261f6c,common_voice_en_181035.mp3,She retired to a big comfy couch in the corner of the hall.,2,0,fifties,male,australia,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_546928.mp3,There is a counter on the top left of the web page.,3,0,fifties,male,england,2
49c6b5e3d9b384b3cd7068de616438f013a5f6c89b1855998bacbf1762c82bf867fedb9f992020a319fa7ddd2aa8cd800a31224338fb9f675fbaf986fa84525a,common_voice_en_17444739.mp3,"As long as there is water in a cooking pot, the temperature cannot rise above a hundred degrees Celsius.",2,0,fifties,female,us,3
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19350253.mp3,She was nominated for playing the character for six consecutive years.,2,0,fifties,male,us,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547777.mp3,Is there anything wrong?,2,0,fifties,male,england,2
70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,common_voice_en_15672246.mp3,Memory is the treasure of the mind.,2,0,fifties,female,us,3
392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,common_voice_en_17790077.mp3,Professor Phillips is credited with discovering a new way to make batteries.,2,0,fifties,female,ireland,3
62f738d44f552fac4985b50d89b13e910d87bf8727c76283334861fe5dd25ba5829da7b5b120407ab4c60544694232653c300811ffd9eec487dbab269cf9aed3,common_voice_en_19652408.mp3,"They also can have a characteristic sweet, hay-like odor.",2,0,fifties,male,scotland,2
27b55ccc0f3baafbd47ab35b24b6603c8a8c88394a5a6fe1a52ffc18de1b48e01256a25bf131ee96504426d522ddc0e098c340c01d402b5333683d3bd8783538,common_voice_en_18884323.mp3,"Based in San Rafael, California, the studio includes designers formerly employed by LucasArts.",2,0,fifties,male,australia,2
4d5e23a241a50f7667ae2f2f60a861ed5caae6d79ac065dda0d77339a7957f7c74cd582ce3a52f026b3a340d0b24d47ffd97f71374c159ad78782798e8444501,common_voice_en_17779839.mp3,"No, have you checked on the counter?",2,0,fifties,female,us,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_30266.mp3,"I'm also hoping to hear from others, so please post your own ideas in the comments and tell me what I could do better!",2,1,fifties,female,indian,3
0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,common_voice_en_116556.mp3,That's a swell bracelet you're wearing.,2,0,fifties,male,us,2
ee2a5fc526dab6d951a1d21fc948b0701508c7ee13d16862531eeb55e92c3c5cf829c039b4ef3d585cd0827094f2ce0722f3673f85220a2af9fc4624c0fe17c6,common_voice_en_132486.mp3,We'll lower it out of the window with pulleys.,2,0,fifties,male,,2
d01b59cc37997624af25f38eac7686b7333c99ab24b1396a881fecbf655427978d2a3ee8dce2c948273d2f7e21a97d1549bf43121af9dadec286bacae6387b93,common_voice_en_670422.mp3,Pedestrians were standing on a sidewalk paved with cobblestone.,2,0,fifties,male,us,2
4067a1c911503049b50cc4b44e9e3157e1e9ffb769eb2774e774c35cf9aba34f23ad5f5a1b148fe285077266781c3cc4b764397244944816126ff001300b9861,common_voice_en_17271669.mp3,What's the matter with you?,2,0,fifties,female,african,3
4cdc66a125f5c09292a5a08ff0a174b6f789f0f0bc080e1a5c214c8b9a081338d313ff641f39a14083fce77d58ea30995f47aa978954fcbca14db423555f826b,common_voice_en_19699875.mp3,"During the Beatles recording, McCartney started to bark without warning.",2,0,fifties,male,,2
7b24e8484a798a8bd3dc1a760e70c495bf4bff4c5634a86157a08bb9623b848d668d63a2e4138f0060997cc6378f99d070d0bf8111fdbe5c7363a821191f6964,common_voice_en_19857674.mp3,Smallwoods was the driver of the getaway car.,2,0,fifties,female,us,3
21b31aaabed7bc69f6c9761d6127c2fd2c1ef7d25dd9a00c8f4c62e54a4a977839967b0dc91f4344679eb8732c03e682c1fdfa712e3f751a92f98854ae48bba9,common_voice_en_15733442.mp3,Mr. Bean is the main character of a British comedy.,2,0,fifties,male,us,2
7cbf197695734dc82496550a5fbeb46d23378a16671b190f0556f7fc8185ee4c28ab92565fbd17f913675a17b0fb3a5da8496a551780ed24266e7da98057333c,common_voice_en_19824878.mp3,If only mum could see my results.,2,0,fifties,female,us,3
bdea72a9d47e94442507b87873c49c1edbfacfffc03da98530d551fd2f39181bb8e729816907572bf0fd690058342c79ddffff1476a8a0454e42418122d7575d,common_voice_en_19989547.mp3,"After successful negotiation, he brought all parties to the President for dialogue.",2,0,fifties,female,us,3
aec4ae6acb6bb290cf50ba3447671dc0fc16bc6a722ae3fcddf92cdee6855597df6d0c7c9e71bc5e2e691d8378758d4079b2f93ddeb1235850523646163620bd,common_voice_en_101092.mp3,It spread through the planet's atmosphere and obscured its more familiar features.,8,0,fifties,female,canada,3
6837127d7f136a9815ccd7a59263f582e8915eaf4aad8d8cdc126ad49cf2c5f26afddf0c1e7e8b86c0626160383ff02344049b47406a7deaa4e5e14326d7a62a,common_voice_en_17932284.mp3,Watch the log float in the wide river.,2,1,fifties,male,us,2
5f35d8980c43082e7b66445a67e7e315e9d4308a9c2f3c0130d36f159f682b3674f8804141329ecd3fa594b39319899db7bc453501297e9e568f52141e8e9a25,common_voice_en_17280143.mp3,"Either way, I think we should be extremely cautious.",2,0,fifties,male,canada,2
e7252e16ea213ea52dfd9b0cf9d68e230819032e29aa708040d01f36178372573d50dbf5704fb911255299a741a4247e4b77005cd36d02b28a0f8385a0b1fb34,common_voice_en_133997.mp3,I found a little crowd of about twenty people surrounding the huge hole.,6,0,fifties,male,us,2
6837127d7f136a9815ccd7a59263f582e8915eaf4aad8d8cdc126ad49cf2c5f26afddf0c1e7e8b86c0626160383ff02344049b47406a7deaa4e5e14326d7a62a,common_voice_en_17932203.mp3,I am supposed to be here.,2,0,fifties,male,us,2
36c45d09a09022393519dd3103a46d1ddcdfd92ca3eb2e7cdbc4b15bcd5634efc139861c95de79952d1cc240d071d42083ebb2ac8c6fb74b4e3fa05730407709,common_voice_en_496480.mp3,"But if you have to go before then, go on in pursuit of your dream.",3,0,fifties,male,england,2
c43ab0023333254e7299ba83d9abff2304f63c6afe3e31efd98b7f8a520b210e5e7655b8b7a41c9fe70096ee94366c4aa3801b9cd8cd1d295e3c66425b832d0e,common_voice_en_17280268.mp3,And just how do you think we're going to manage that?,2,0,fifties,female,us,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_27812.mp3,It always helps to be learning something new and exciting.,3,0,fifties,female,indian,3
a1573f20b82d1823b5a8db60e86c33cc97b7f9218ef77edbb9526d7bc1d4fbfacd6c436ea0e25b86a5cb79c59593ca09407b67e2256d712f76912fc86c8a76df,common_voice_en_607365.mp3,You know where she lives?,2,0,fifties,female,,3
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19113481.mp3,The packet will be forwarded to the Commanding General for review and final decision.,2,0,fifties,male,us,2
34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2,common_voice_en_19091363.mp3,"While most students were released after being treated, nine were kept overnight.",2,0,fifties,male,england,2
9a6bde1dbe66f7ad3b860396dbd5990629cb8c2999cf078994bd1eca068a8ba1e42992c060e88b9c94d249fa59b13bb99ff25170cd696b9c7dc6f4c3ff189af3,common_voice_en_666906.mp3,My agreement with you gentlemen stands!,2,0,fifties,male,australia,2
89bb5eca74640e669198cba17e3c16422edd9c4202550f566ce0c756cf68b0d5d106a29585046b1fec2b7831d205612d8fc02ed68a85d59c36a9e15071685582,common_voice_en_18492226.mp3,My neighbour’s springer spaniel is adorable,2,0,fifties,male,,2
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18331758.mp3,See the length of the body and that elongated neck.,2,0,fifties,male,,2
02718e6068e2d4292ebb32deaefc1cb424d3bf323c8fbd29225d1265b58089ef26ad1e5295382ecd05c48a150ff399f46d10059e2491b98ceb5b08c498afb1eb,common_voice_en_668510.mp3,You're not paid to be a canary.,2,0,fifties,male,england,2
3294186a191056dceac15367869e30435d2428704ee92694e87139d6c2090e49503bf232cf829635b962f708c228a16bdc1b0ff56c20656a76b6550cb6484d84,common_voice_en_18855400.mp3,Crows and ravens have been reported eating eggs and small nestlings.,2,1,fifties,male,england,2
cb04b86d0304faa72b0387f5874b555bfa19b87e838b2055f24ece7c55b213e0c8039b36e472d97f5f03e90f465b9999df97f281302831b04eaffceda73f7fb9,common_voice_en_18703096.mp3,"""Integration.",2,0,fifties,female,,3
bda9735882bdfc8cf0e13de4675266e9206c1f8450689f29f5329c87446b07fdb83a5c57963d724d07a9a1cc25c800ceb01f9f9bbcc1da489b3ec1fda8c377bb,common_voice_en_59812.mp3,It was the first time she had done that.,2,1,fifties,male,us,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29673.mp3,Who the heck is Johnny?!,3,0,fifties,female,indian,3
bda9735882bdfc8cf0e13de4675266e9206c1f8450689f29f5329c87446b07fdb83a5c57963d724d07a9a1cc25c800ceb01f9f9bbcc1da489b3ec1fda8c377bb,common_voice_en_59787.mp3,He took his money from his pouch and showed it to the young man.,3,0,fifties,male,us,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547879.mp3,August may have ended early.,2,0,fifties,male,england,2
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18696797.mp3,"Another method is symbolic modeling, which represents many mental objects using variables and rules.",2,0,fifties,female,canada,3
3f15e2fece31ee9305b7c1949128fad62cf72c2f4602217adaa39de119034476f3d567d6428b08fa5cded2f5220e8ec2908a86f35621a6825433b3393d59d942,common_voice_en_142316.mp3,"It was as if it quivered, but really this was the telescope vibrating.",2,1,fifties,female,england,3
e83df99ca8f54ca4a2d921e9114e5efdf1fb23de7ea0ac0d5f7ff6472b7f943c7fcdf87e297e419ee65b31ebb94774e0230e0cff80f1444f842ce77da194c608,common_voice_en_515792.mp3,So how will we name all these hurricanes?,2,0,fifties,male,us,2
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18331796.mp3,Do you know that we weigh every pound of coal we burn.,2,0,fifties,male,,2
8d9f2fdceb751188db1c6a85d1379ae3fb1e3ccdb56570f6a87045a45dfa756d9546f19d58c81e2cbf569ad7efebbcb5ce64d5c25b637b1fa65a52a8d6aac528,common_voice_en_19259917.mp3,When represented by its first inversion it often stands between I and I.,2,1,fifties,male,canada,2
91d09be4f18b45b10d183bf439e94231f237fd9c4cf02c826bd89f57829ec2d197da6900b2bca1e7f17c990e06e9532a490070ffc14e2539185d0775940f4a71,common_voice_en_18332070.mp3,"Yes, clearly, that's an obvious no-brainer",2,0,fifties,male,,2
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19172808.mp3,It even contained a nearby railroad hotel.,2,1,fifties,male,us,2
3f15e2fece31ee9305b7c1949128fad62cf72c2f4602217adaa39de119034476f3d567d6428b08fa5cded2f5220e8ec2908a86f35621a6825433b3393d59d942,common_voice_en_142295.mp3,It always gets me right here.,2,1,fifties,female,england,3
fdc36db8eb85f03632892257834dcb411ce11e05009333e3441910341d7e5655039e24a620fa0be24d696abe2bb6bfe2021e0e0a1268f5fc39d33928460794d0,common_voice_en_2351187.mp3,"The island is covered by a thick, billowing white fog.",2,0,fifties,male,,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28754.mp3,A famous company from Sweden sells furniture in many countries of the world.,3,0,fifties,female,indian,3
1c721fb3615085dca07e7d851f911cb3f6d6443a60f982e1b61b6599140d2e04c907f53558f83e1bcae2bbe155c050100bef08ac9ebd0089a97cd081d5ac978a,common_voice_en_18553780.mp3,I do so wish I could see that bit!,2,0,fifties,male,us,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28492.mp3,Didn't Charles have any friends?,3,0,fifties,female,indian,3
d3d539c8125e5f4cd45e14e374570b21e0199b78180e60ff8a8ff22ffbd881fe69216da62b620362f255f348a479ed3ef3c62be67d18631fba9f530d7065329c,common_voice_en_42064.mp3,The old man said nothing.,9,0,fifties,female,us,3
5df38bf3f62a0e14f31f992763d409328f6b7d31ccbce4aae291414c600547408631df4f0af181d13e581b530992784a9cad85c133de4343a8345883ad2b6c49,common_voice_en_558211.mp3,It was our money and we want it back.,2,0,fifties,male,us,2
7b9dc25d5e538cb502cefd188609db8550981c0c1906f3e4538bee9be19ac559d63e1ccdff8125355b19a679f5ec02def2d344beffa23bf983890c964d9b3fa5,common_voice_en_17297987.mp3,"""I don't know,"" she said.",2,0,fifties,male,us,2
d341b1cadba7917402509d5145e4c1b788038635cb9e94b55413329398c37edc550f60429f5353d1dbc2bb5911c9ebf286f83a09f2e33299e76b206014fb00bb,common_voice_en_18335569.mp3,A combination of Canadian capital quickly organized and petitioned for the same privileges.,2,0,fifties,male,us,2
